r.time,r.userid,r.advertiserid,r.orderid,r.lineitemid,r.creativeid,r.creativeversion,r.creativesize,r.adunitid,r.customtargeting,r.domain,r.countryid,r.country,r.regionid,r.region,r.metroid,r.metro,r.cityid,r.city,r.postalcodeid,r.postalcode,r.browserid,r.browser,r.osid,r.os,r.osversion,r.bandwidthid,r.bandwidth,r.timeusec,r.audiencesegmentids,r.product,r.requestedadunitsizes,r.bandwidthgroupid,r.mobiledevice,r.mobilecapability,r.mobilecarrier,r.iscompanion,r.targetedcustomcriteria,r.devicecategory,r.isinterstitial,r.year,r.month,r.date,datestring,unixtimestamp
2018-11-11-00:02:55,QEppwFoWvEUElR1Id1wlJw,0,0,0,0,0,,21694847677,pos=exclusions;ed=us;lang=en;league=nhl;mnr=f;pgtyp=team;prof=xl;ref=espn;sp=nhl;swid=e3fd3a64-c5b6-4371-c347-3cad908f93da;tm=det,telus.net,2124,Canada,20113,Alberta,0,,1001801,Calgary,9001313,T2E,500072,Google Chrome Any.Any,501011,Microsoft Windows 7,,502019,hsdpa-14mbps,1541912575,70396|155643|156123|214276|398163|403443|418203|418323|418923|453963|1603563|1633923|3994803|4022643|4043643|4078683|5012883|125132043,Ad Server,1x2,1,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541894575
2018-11-11-00:33:20,ONvmZHfRiOa80WTJUFKJRQ,0,0,0,0,0,,21752219481,pos=presbyheader;ed=bd;kvpt=livescorecard;kvseriesid=18815;kvsite=zimbabwetourofbangladesh201819;mnr=f;pgtyp=game;prof=xl;sp=cricinfo;swid=6348777f-e37e-41e5-c179-d00a7c80e6f0,bol-online.com,2050,Bangladesh,9070356,Dhaka Division,0,,0,,0,,500072,Google Chrome Any.Any,501032,Microsoft Windows 10,,502017,adsl-8mbps,1541914400,,Ad Server,125x65,3,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541896400
2018-11-11-00:15:05,,0,0,0,0,0,,111457977,pos=exclusions;ed=us;lssegs=_axy_;lssegs=_a9g_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bha_;lssegs=_bmu_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6d_;lssegs=_avx_;lssegs=_bbr_;lssegs=_bgc_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a55_;lssegs=_ady_;lssegs=_bcc_;lssegs=_a5j_;lssegs=_bfz_;lssegs=_bgw_;lssegs=_bpq_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5p_;lssegs=_abb_;lssegs=_bd0_;lssegs=_bfx_;lssegs=_bgj_;lssegs=_bnx_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a49_;lssegs=_a3x_;lssegs=_bet_;lssegs=_a6f_;lssegs=_box_;lssegs=_bos_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6l_;mnr=f;pgtyp=game;prof=s;ref=espn;sp=cfb;swid=ccc8ef05-af94-48d3-c8a2-e9ce8e388eb9,charter.com,2840,United States,21155,Michigan,200513,Flint-Saginaw-Bay City MI,1019571,Saginaw,9017085,48601,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_11_2,502012,wifi,1541913305,,Ad Server,1x2,6,iPhone_from_Apple,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541895305
2018-11-11-00:45:31,FT28zi3H2RMKpUkbyeTGnw,4641891970,2421888232,4849047259,138249864215,1,320x50,112776657,pos=banner;ed=us;espn_yxbk=3tqemr%2fn99ecoyhs;espnapp=webview;mnr=f;pgtyp=match;prof=s;rdid=c6c37d09-9a04-4641-9191-d8250f9a62ab;sp=soccer;swid=d76f7989-b359-431c-8876-cf2e067e19b9,sbcglobal.net,2840,United States,21137,California,200866,Fresno-Visalia CA,1013686,Clovis,9031807,93611,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_12_0,502012,wifi,1541915131,398163|433803|3994803|4043643|46625392,Ad Server,320x50,6,iPhone_from_Apple,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541897131
2018-11-11-00:21:11,wdAgjIUWKsln7OFSfHERJw,24227097,2266112325,4611586026,138241989169,1,320x50,111457977,pos=banner;ed=us;espn_yxbk=fobmbm%2fn99ecyeaj;espnapp=webview;mnr=f;pgtyp=game;prof=s;rdid=53a34e81-0b92-4abd-a05f-d515ef183139;sp=cfb;swid=b84e615a-4cb8-40e2-9674-d811570a1fbd,rr.com,2840,United States,21137,California,200803,Los Angeles CA,1014279,Simi Valley,9031634,93065,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_12_0,502012,wifi,1541913671,,Ad Server,320x50,6,iPhone_from_Apple,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541895671
2018-11-11-00:27:16,dWUkBP63El0ZKqZLRNab_A,0,0,0,0,0,,21752219481,pos=exclusions;ed=bd;kvpt=livescorecard;kvseriesid=18815;kvsite=zimbabwetourofbangladesh201819;mnr=f;pgtyp=game;prof=s;sp=cricinfomobile;swid=973f0546-d75b-415e-c138-f8bff4174fe9,cegisbd.com,2050,Bangladesh,9070356,Dhaka Division,0,,0,,0,,500072,Google Chrome Any.Any,501013,Android,Android_6_0,502012,wifi,1541914036,,Ad Server,1x2,6,sm-a500h_from_Samsung,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541896036
2018-11-11-00:51:36,OeGggdcu1BMC-IHGswNTbQ,0,0,0,0,0,,21618817081,pos=exclusions;ed=bd;mnr=f;pgtyp=game;prof=s;sp=cricinfomobile;swid=b1430966-994f-43a6-c3da-7867a8bf9b09,,2050,Bangladesh,9070356,Dhaka Division,0,,0,,0,,500072,Google Chrome Any.Any,501013,Android,Android_5_0,502013,carrier,1541915496,,Ad Server,1x2,7,SM-N9005_from_Samsung,Phone calls,Grameenphone in BD,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541897496
2018-11-11-00:21:11,Sje0LdqTf-X_n3vFTGZmIQ,4601616899,2359476912,4749923643,138239777339,1,1x1,104335857,hb_adid=4467f24c78ca45;hb_bidder=appnexus;hb_pb=1.53;pos=banner;ed=us;espn_yxbk=qqhvni%2fn99o8mrbq;lssegs=_acg_;lssegs=_bce_;lssegs=_bpw_;lssegs=_br2_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5q_;lssegs=_blh_;lssegs=_abg_;lssegs=_bd2_;lssegs=_a45_;lssegs=_a43_;lssegs=_bfx_;lssegs=_bgj_;lssegs=_bjn_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_bld_;lssegs=_azk_;lssegs=_a9h_;lssegs=_a58_;lssegs=_bgd_;lssegs=_bgz_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6d_;lssegs=_avy_;lssegs=_bbr_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a55_;lssegs=_a3w_;lssegs=_bes_;lssegs=_a6g_;lssegs=_boz_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6l_;lssegs=_be2_;mnr=f;pgtyp=scoreboard;prof=s;ref=espn;sp=nba;swid=86dba472-a3c8-4c0b-cc4e-1088b4599d94,charter.com,2840,United States,21182,Wisconsin,200669,Madison WI,1028057,Madison,9018950,53717,500072,Google Chrome Any.Any,501013,Android,Android_7_0,502012,wifi,1541913671,1966|65116|70396|155643|155883|156123|165843|214276|267723|398163|401283|410043|412083|418083|418323|418443|418923|453963|545236|831925|832405|1603563|1633923|1757403|3978123|3994803|4022643|4042083|4043643|4059003|4077483|4078683|4098603|4460678|5012883,Ad Server,320x50,6,sm-g950u_from_Samsung,Phone calls,,false,hb_pb=1.53,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541895671
2018-11-11-00:45:31,yDnFEsgt2RCfv8p2PPmjpQ,0,0,0,0,0,,110068977,pos=exclusions;ed=in;kvpt=liveindex;mnr=f;pgtyp=liveindex;prof=s;sp=cricinfomobile;swid=d9ab632e-0156-44fe-c4ec-35bf68317608,,2356,India,20460,Karnataka,0,,1007768,Bengaluru,0,,500072,Google Chrome Any.Any,501013,Android,Android_7_1,502013,carrier,1541915131,398163,Ad Server,1x2,7,redmi 5a_from_Xiaomi,Phone calls,Airtel in IN,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541897131
2018-11-11-00:15:06,iUqchREurmNYzx2s8swaZA,0,0,0,0,0,,109436097,pos=exclusions;ed=us;espn_yxbk=k9chvaux99or%2b%2fkq;mnr=f;pgtyp=rankings;prof=xl;sp=cfb;swid={0bf32153-cfc9-4139-aa35-1d73065f3edc},sbcglobal.net,2840,United States,21173,South Carolina,200567,Greenville-Spartanburg-Asheville-Anderson,1025527,Clemson,9010619,29631,500072,Google Chrome Any.Any,501008,Macintosh,,502017,adsl-8mbps,1541913306,1966|53116|65116|70396|145683|155643|155883|156123|170043|214276|264963|265203|266043|267483|267723|398163|401283|403443|410043|411843|418083|418203|418323|418443|448563|453963|470883|559203|559443|560163|592083|787876|1520043|3994803|4022643,Ad Server,1x2,3,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541895306
2018-11-11-00:15:06,cfafmw3XovthXjOdBJ9XRw,0,0,0,0,0,,104451657,pos=exclusions;ed=us;espn_yxbk=4wtdmk%2fn99o2pi5q;league=10;mnr=f;objid=25235880;pgtyp=story;pl=30951;prof=s;sp=mlb;swid=4e53ca19-80f3-4276-c2f5-55d73d4b5f77;tm=hou;tm=wsh,comcast.net,2840,United States,21140,District of Columbia,200511,Washington DC (Hagerstown MD),1014895,Washington,9007525,20001,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_11_3,502012,wifi,1541913306,,Ad Server,1x2,6,iPhone_from_Apple,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541895306
2018-11-11-00:45:31,,43928817,483077817,225933297,107693839737,1,300x250,21618817081,kvpos=top;pos=incontent;ed=au;kvpt=livescorecard;kvseriesid=18694;kvsite=southafricatourofaustralia201819;mnr=f;pgtyp=game;prof=xl;sp=cricinfo;swid=00ccfc2a-b14d-4a50-caf1-b9138226ecbe,dodo.net.au,2036,Australia,20040,Victoria,0,,1000567,Melbourne,9071407,3002,500160,Safari 12.Any,501008,Macintosh,,502017,adsl-8mbps,1541915131,,Ad Server,300x250|300x600,3,,,,false,pubmatic!=true,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541897131
2018-11-11-00:51:36,xG0eT0dT1Zc1NzLsxD2lbw,4615143244,2411268204,4832147512,138247826586,1,300x250,21618817063,kvpos=top;pos=incontent2;ed=in;kvpt=livescorecard;kvseriesid=18879;kvsite=newzealandtourofunitedarabemirates201819;mnr=f;pgtyp=game;prof=s;sp=cricinfomobile;swid=d6b977ca-7302-426a-c2f9-50fedf58da8f,vodafone.in,2356,India,20456,Delhi,0,,0,,0,,500072,Google Chrome Any.Any,501013,Android,Android_8_0,502013,carrier,1541915496,,Ad Server,300x250,7,sm-g935f_from_Samsung,Phone calls,Vodafone in IN,false,pgtyp=game,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541897496
2018-11-11-00:15:06,6LU8DcGvYltfEXylEpPGLA,0,0,0,0,0,,121584417,pos=exclusions;ed=de;espn_yxbk=diuimi%2fn99ofvboq;lang=es;league=mex1;lssegs=_avs_;lssegs=_bbr_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a55_;lssegs=_ags_;lssegs=_bcc_;lssegs=_a5j_;lssegs=_bfz_;lssegs=_bgw_;lssegs=_bnj_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5p_;lssegs=_aa7_;lssegs=_bd0_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a49_;lssegs=_a3w_;lssegs=_bes_;lssegs=_a6g_;lssegs=_boz_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6l_;lssegs=_bey_;lssegs=_bfa_;lssegs=_bub_;lssegs=_be1_;mnr=f;pgtyp=match;prof=s;ref=espn;sp=soccer;swid=221c000d-cc30-4fe3-cf53-56328e7d5e9d,spcsdns.net,2840,United States,21147,Illinois,200602,Chicago IL,1016367,Chicago,0,,500072,Google Chrome Any.Any,501013,Android,Android_7_1,502013,carrier,1541913306,398163|453963|4059003|108463570|451327117|674086335,Ad Server,1x2,7,n9560_from_ZTE,Phone calls,Sprint in US,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541895306
2018-11-11-00:15:06,2nSh5HOkYUAwA5STwbGZeg,0,0,0,0,0,,21619505790,gm=fhl;lssegs=_awf_;lssegs=_bbl_;lssegs=_bgc_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a55_;lssegs=_afr_;lssegs=_bcq_;lssegs=_br2_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5p_;programmatic=true;rdid=95cab04a-b22f-435b-9abb-6637ea9605fb;sp=fhl;swid={f3b34a01-75c0-4b9a-bf08-e9451cd867ec},,2840,United States,21142,Florida,200528,Miami-Ft. Lauderdale FL,1015116,Miami,0,,500072,Google Chrome Any.Any,501013,Android,Android_7_0,502013,carrier,1541913306,,Ad Server,150x26,7,mp450_from_LG,Phone calls,T-Mobile in US,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541895306
2018-11-11-00:15:06,x4nGf2q6xKm1j6l5cIDHGg,24536697,496005417,251100417,107711500617,1,970x250,21618817081,kvpos=top;pos=banner;ed=bd;kvpt=livescorecard;kvseriesid=18815;kvsite=zimbabwetourofbangladesh201819;mnr=f;pgtyp=game;prof=xl;sp=cricinfo;swid=2a1cb6e4-5f7c-4e68-cea7-f27c24e63993,adnsl.com,2050,Bangladesh,9070356,Dhaka Division,0,,0,,0,,500072,Google Chrome Any.Any,501011,Microsoft Windows 7,,502002,cable,1541913306,,Ad Server,1280x100|970x250,4,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541895306
2018-11-11-00:45:31,Ehjymnur_97hcxElaNSilg,0,0,0,0,0,,21618817081,pos=wallpaper;ed=in;kvpt=livescorecard;kvseriesid=18694;kvsite=southafricatourofaustralia201819;mnr=f;pgtyp=game;prof=l;sp=cricinfo;swid=2c01e0a1-aa90-4746-c798-4bc27fdb21c7,,2356,India,20469,Tamil Nadu,0,,1007809,Chennai,0,,500072,Google Chrome Any.Any,501004,Microsoft Windows XP,,502017,adsl-8mbps,1541915131,,Ad Server,1280x455,3,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541897131
2018-11-11-00:39:20,M0nIDKIZDwcWSwPsGmSo4Q,0,0,0,0,0,,21752228340,pos=exclusions;ed=in;mnr=f;pgtyp=game;prof=l;sp=cricinfo;swid=78153799-80d1-4b92-cb35-3a596688f413,,2356,India,20469,Tamil Nadu,0,,9040217,Tiruchirappalli,0,,500103,Safari (iPad) Any.Any,501012,Apple iOS,iOS_7_1,502013,carrier,1541914760,,Ad Server,1x2,7,iPad_from_Apple,,Airtel in IN,false,,Tablet,false,2018,11,11,2018-11-11 00:00:00,1541896760
2018-11-11-00:08:55,RBu9vlhS78udnCRvEIuJpw,24580737,2412993825,4835464952,138247878010,1,320x50,391462017,appname=espncricinfo;lang=en;swid=d215f596-cd50-4a22-9791-492e5b41f668;vr=5.1.1,,2356,India,20457,Gujarat,0,,1007758,Jamnagar,0,,500072,Google Chrome Any.Any,501013,Android,Android_8_0,502013,carrier,1541912935,398163|4059003|495858541,Ad Server,fluid|320x1|320x50,7,xt1635-02_from_Motorola,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541894935
2018-11-11-00:02:50,,0,0,0,0,0,,21618817081,kvpos=top;pos=presbymobile;cricapp=webview;ed=ww;kvos=android;kvpt=livescorecard;kvseriesid=18694;kvsite=southafricatourofaustralia201819;mnr=f;pgtyp=game;prof=s;rdid=069387e0-690c-40fe-9ada-3b75a67b5e64;sp=cricinfomobile;swid=26ab6f06-82e4-4cf4-a8aa-c1b9f3219bb3,,2356,India,20471,Uttar Pradesh,0,,1007824,Lucknow,0,,500072,Google Chrome Any.Any,501013,Android,Android_8_0,502013,carrier,1541912570,,Ad Server,320x30,7,sm-a720f_from_Samsung,Phone calls,Reliance Jio in IN,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541894570
2018-11-11-00:02:50,y57ACJiWdC8vfZBmD12oxA,24536697,496005417,251100417,107707773177,1,1280x100,21618817081,kvpos=top;pos=banner;ed=bd;kvpt=livescorecard;kvseriesid=18815;kvsite=zimbabwetourofbangladesh201819;mnr=f;pgtyp=game;prof=xl;sp=cricinfo;swid=da8ef377-3e8d-498a-c91e-046b52942c4a,bol-online.com,2050,Bangladesh,9070356,Dhaka Division,0,,0,,0,,500072,Google Chrome Any.Any,501032,Microsoft Windows 10,,502019,hsdpa-14mbps,1541912570,,Ad Server,1280x100|970x250,1,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541894570
2018-11-11-00:51:30,jFXU0o0GAWm2tISW3T3CxQ,0,0,0,0,0,,133791057,gm=ffl;lssegs=_aym_;lssegs=_a9g_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bgo_;lssegs=_bme_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6c_;lssegs=_awb_;lssegs=_bbl_;lssegs=_bgc_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a54_;lssegs=_aer_;lssegs=_bcc_;lssegs=_bpw_;lssegs=_br2_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5o_;lssegs=_aa8_;lssegs=_bd0_;lssegs=_a44_;lssegs=_bf8_;lssegs=_bgj_;lssegs=_bn0_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a48_;lssegs=_be9_;programmatic=true;rdid=e56e6cfe-7fab-4895-9fbb-613c264564ba;sp=ffl;swid={b888c7c6-f7a3-4d60-b8e2-06b9838254ab},actcorp.in,2356,India,9061642,Telangana,0,,9040231,Secunderabad,0,,500072,Google Chrome Any.Any,501013,Android,Android_8_0,502012,wifi,1541915490,108608410|108610810|398290896|499905420|500926586|560479896|669765943,Ad Server,320x50,6,sm-g930t_from_Samsung,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541897490
2018-11-11-00:51:30,lIaoyYkKYg2jbfuX3iBC4A,43928817,449061657,187304697,92333832777,1,320x50,112346577,pos=banner;ed=us;espn_yxbk=aq7m%2fk%2fn99o2%2br5q;lssegs=_az2_;lssegs=_a8a_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bha_;lssegs=_bmu_;lssegs=_bmx_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blq_;lssegs=_avv_;lssegs=_bbj_;lssegs=_bgc_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a56_;lssegs=_blm_;lssegs=_agm_;lssegs=_bcs_;lssegs=_bpw_;lssegs=_br2_;lssegs=_br1_;lssegs=_a5p_;lssegs=_bfe_;lssegs=_bfa_;mnr=f;pgtyp=scoreboard;prof=s;ref=espn;sp=cfb;swid=99f95be3-941c-4fdd-cfc3-8e36aa6e3938,,2840,United States,21133,Alabama,200630,Birmingham (Ann and Tusc) AL,1013107,Ragland,9012515,35131,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_12_0,502012,wifi,1541915490,,Ad Server,320x50,6,iPhone_from_Apple,Phone calls,,false,rubicon!=true;espnapp!=webview;trustx!=true,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541897490
2018-11-11-00:15:00,,0,0,0,0,0,,122885577,pos=exclusions;ed=us;espn_yxbk=a5revk%2fn99ykpi5q;lssegs=_axd_;lssegs=_a79_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bha_;lssegs=_bme_;lssegs=_bmu_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6d_;lssegs=_avq_;lssegs=_bbs_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a55_;lssegs=_ac6_;lssegs=_bcs_;lssegs=_a5j_;lssegs=_bnj_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5p_;lssegs=_aa4_;lssegs=_bd6_;lssegs=_bn0_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a49_;mnr=f;pgtyp=boxscore;prof=s;ref=espn;sp=nba;swid=eb89c784-a8e9-4599-c548-e840753214bf,att.net,2840,United States,21176,Texas,200623,Dallas-Ft. Worth TX,1026339,Dallas,0,,500104,Safari (iPhone/iPod) Any.Any,501012,Apple iOS,iOS_11_4,502013,carrier,1541913300,,Ad Server,1x2,7,iPhone_from_Apple,Phone calls,AT&T in US,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541895300
2018-11-11-00:15:00,BXCCTZNxZ118bstz27g2hg,24580737,2416693833,4840832362,138249294866,1,300x100,21618817081,kvpos=top;pos=promobox;ed=in;kvpt=livescorecard;kvseriesid=18694;kvsite=southafricatourofaustralia201819;mnr=f;pgtyp=game;prof=xl;sp=cricinfo;swid=a0523089-2d67-4835-c8db-8fe751f04e99,actcorp.in,2356,India,20460,Karnataka,0,,1007768,Bengaluru,0,,500072,Google Chrome Any.Any,501006,Linux,,502020,adsl2plus-24mbps,1541913300,,Ad Server,300x100,5,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541895300
2018-11-11-00:27:10,KWuhrlQ1QYKZ2Ye2TyjGqg,24536697,496005417,251099817,138245625562,1,298x50,21752219481,kvpos=top;pos=incontentstrip;ed=lk;kvpt=livescorecard;kvseriesid=18815;kvsite=zimbabwetourofbangladesh201819;mnr=f;pgtyp=game;prof=xl;sp=cricinfo;swid=705a3b9e-edc8-4dd7-cda2-4bcbbed1faee,,2144,Sri Lanka,9069783,Western Province,0,,1009919,Colombo,0,,500072,Google Chrome Any.Any,501032,Microsoft Windows 10,,502017,adsl-8mbps,1541914030,155643|156123|267723|398163|401283|403443|418083|418323|418443|418923|453963|831925|3994803|4022643|4043643|4059003|4077483|4078683|5163123|5619445|105118443|125118363|125131203|125131323|125131563|125132043,Ad Server,298x50,3,,,,false,,Desktop,false,2018,11,11,2018-11-11 00:00:00,1541896030
2018-11-11-00:02:50,5FW-8J0Gej7ZWPpmJpjmoQ,4641891970,2421888232,4849908458,138250091674,1,320x50,21687827210,appname=sportscenter;lang=en;lssegs=_ay7_;lssegs=_a8a_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bha_;lssegs=_bqn_;lssegs=_bqo_;lssegs=_bqp_;lssegs=_bra_;lssegs=_a6e_;lssegs=_blq_;lssegs=_abd_;lssegs=_bd7_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bpe_;lssegs=_bpf_;lssegs=_bpg_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_ble_;lssegs=_avr_;lssegs=_bbm_;lssegs=_bgc_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a56_;lssegs=_blm_;lssegs=_acl_;lssegs=_bcq_;lssegs=_a5k_;lssegs=_bga_;lssegs=_bgl_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5q_;lssegs=_blg_;lssegs=_a4l_;lssegs=_beu_;lssegs=_a6g_;lssegs=_bos_;lssegs=_bqt_;lssegs=_bqu_;lssegs=_bqv_;lssegs=_bqw_;lssegs=_a6m_;lssegs=_bls_;lssegs=_bfe_;lssegs=_be2_;lssegs=_bfa_;lssegs=_bey_;lssegs=_bfi_;lssegs=_be5_;lssegs=_bua_;pos=0;rdid=d9119c6a-9d80-4d8e-87be-002a47561e66;swid=350062d8-bfab-41c8-9bfe-8278463d0772;vr=6.3.0,cableone.net,2840,United States,21158,Mississippi,200746,Biloxi-Gulfport MS,1020797,Pass Christian,0,,500072,Google Chrome Any.Any,501013,Android,Android_8_0,502012,wifi,1541912570,1966|65116|70396|145683|161763|264963|265203|398163|401283|403443|410043|453963|470883|592083|832405|2601777|2601897|3994803|4022643|4043643|4078683|10092483|19460883|20479765|32584257|117763083|125131203|142295163|142358043|383855056|383855071|383855161|432560393|432560417|432560441,Ad Server,320x50,6,sm-g965u_from_Samsung,Phone calls,,false,lang=en,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541894570
2018-11-11-00:21:05,29RKTWiSJCydE9gRuzjMkQ,0,0,0,0,0,,105182937,pos=exclusions;col=kyle_bonagura;col=bonagura_kyle;ed=us;espn_yxbk=87p%2bmr%2fn99ylbooq;league=23;lssegs=_awa_;lssegs=_bbj_;lssegs=_bf1_;lssegs=_bgy_;lssegs=_bq5_;lssegs=_bq8_;lssegs=_br6_;lssegs=_br7_;lssegs=_a56_;lssegs=_blm_;lssegs=_abg_;lssegs=_bd2_;lssegs=_a45_;lssegs=_a43_;lssegs=_bfx_;lssegs=_bgj_;lssegs=_bjn_;lssegs=_bpk_;lssegs=_br4_;lssegs=_bph_;lssegs=_br3_;lssegs=_a5a_;lssegs=_ble_;lssegs=_awt_;lssegs=_ba2_;lssegs=_a59_;lssegs=_a7a_;lssegs=_a57_;lssegs=_bf2_;lssegs=_bha_;lssegs=_bkd_;lssegs=_blz_;lssegs=_a6e_;lssegs=_blq_;lssegs=_ace_;lssegs=_bcq_;lssegs=_br2_;lssegs=_bpr_;lssegs=_bps_;lssegs=_bpt_;lssegs=_br1_;lssegs=_a5q_;lssegs=_blh_;lssegs=_bfa_;lssegs=_be2_;lssegs=_bfe_;lssegs=_be5_;lssegs=_bew_;mnr=f;objid=25237938;pgtyp=story;prof=s;sp=cfb;swid=6e405475-f196-4d30-cdc1-e0a49a345814;tm=2166,comcast.net,2840,United States,21171,Pennsylvania,200577,Wilkes Barre-Scranton PA,1025408,Williamsport,9006810,17701,500072,Google Chrome Any.Any,501013,Android,Android_8_0,502012,wifi,1541913665,1966|53116|65116|70396|145683|155643|155883|156123|163563|214276|264963|265203|266043|398163|401283|410043|411843|412083|418083|418323|418443|422043|453963|470883|559443|598443|699556|831925|832405|1513683|1520043|1551843|1603563|1702563|3994803,Ad Server,1x2,6,sm-g892a_from_Samsung,Phone calls,,false,,Smartphone,false,2018,11,11,2018-11-11 00:00:00,1541895665
